sep=\t
Sampling Freq: 100Hz, 0.01 seconds between each sample
AO	Average AO	PW	Average PW	Pd/Pa
105.000	74.800	96.800	68.400	0.913
106.900	74.800	99.000	68.300	0.913
108.500	74.800	101.000	68.300	0.913
109.900	74.800	102.600	68.300	0.913
111.000	74.800	104.000	68.300	0.913
112.100	74.800	105.200	68.300	0.913
112.800	74.800	105.900	68.300	0.913
113.300	74.800	107.000	68.300	0.913
113.400	74.800	107.600	68.300	0.913
113.300	74.900	107.900	68.300	0.912
112.800	74.900	107.900	68.300	0.912
111.800	74.900	107.500	68.300	0.912
110.400	75.000	106.600	68.300	0.912
108.500	75.000	105.300	68.400	0.911
106.300	75.100	103.700	68.400	0.911
103.200	75.100	101.400	68.400	0.911
99.800	75.200	98.600	68.500	0.911
97.400	75.200	95.100	68.500	0.911
95.200	75.200	91.000	68.500	0.911
92.800	75.200	88.100	68.600	0.911
91.000	75.300	85.900	68.600	0.911
89.600	75.300	84.000	68.600	0.911
88.600	75.300	82.600	68.600	0.911
87.400	75.300	81.300	68.600	0.911
86.300	75.300	79.900	68.600	0.911
85.300	75.300	78.500	68.700	0.911
84.200	75.400	77.300	68.700	0.911
83.000	75.400	75.700	68.700	0.911
81.900	75.400	73.800	68.700	0.911
80.700	75.400	72.100	68.700	0.911
79.800	75.400	70.600	68.700	0.911
78.600	75.400	69.200	68.800	0.911
77.400	75.500	67.500	68.800	0.911
76.500	75.500	66.300	68.800	0.911
75.500	75.500	65.200	68.800	0.911
74.600	75.500	64.100	68.800	0.911
73.700	75.500	63.300	68.800	0.911
72.700	75.500	62.600	68.800	0.911
71.900	75.500	61.800	68.800	0.911
71.100	75.600	61.000	68.800	0.911
70.400	75.600	60.400	68.800	0.911
69.600	75.600	59.800	68.800	0.911
68.900	75.600	59.200	68.800	0.911
68.200	75.600	58.700	68.900	0.911
67.500	75.600	58.200	68.900	0.911
66.900	75.600	57.700	68.900	0.911
66.300	75.600	57.100	68.900	0.910
65.800	75.700	56.700	68.900	0.910
65.200	75.700	56.300	68.900	0.910
64.700	75.700	56.100	68.900	0.910
64.200	75.700	55.800	68.900	0.910
63.700	75.700	55.300	68.900	0.910
63.100	75.700	55.000	68.900	0.910
62.700	75.700	54.700	68.900	0.910
62.200	75.700	54.400	68.900	0.910
61.800	75.700	53.900	68.900	0.910
61.200	75.700	53.400	68.900	0.910
60.700	75.800	53.200	68.900	0.910
60.300	75.800	52.900	68.900	0.910
59.900	75.800	52.400	68.900	0.910
59.500	75.800	52.200	68.900	0.910
59.000	75.800	51.800	68.900	0.910
58.600	75.800	51.500	69.000	0.910
58.400	75.800	51.200	69.000	0.910
58.200	75.800	51.000	69.000	0.910
57.800	75.800	50.800	69.000	0.910
57.700	75.800	50.800	69.000	0.910
57.500	75.800	50.600	69.000	0.910
57.400	75.800	50.500	69.000	0.909
57.000	75.800	50.400	69.000	0.909
56.900	75.800	50.500	69.000	0.909
56.800	75.900	50.700	69.000	0.909
56.400	75.900	50.700	69.000	0.909
55.900	75.900	50.300	69.000	0.909
55.500	75.900	50.200	69.000	0.909
55.100	75.900	50.000	69.000	0.909
54.400	75.900	49.500	69.000	0.909
54.100	75.900	49.100	69.000	0.909
53.700	75.900	48.700	69.000	0.909
53.100	75.900	48.200	69.000	0.909
52.400	75.900	48.100	69.000	0.909
52.000	75.900	48.100	69.000	0.909
51.800	75.900	47.900	69.000	0.909
52.000	75.900	48.000	69.000	0.909
52.200	75.800	48.400	69.000	0.910
53.000	75.800	49.300	69.000	0.910
55.700	75.700	50.700	68.900	0.910
60.000	75.700	52.300	68.900	0.910
63.800	75.600	55.900	68.800	0.910
67.400	75.500	59.900	68.700	0.910
71.400	75.500	63.600	68.700	0.910
75.800	75.400	68.300	68.600	0.910
80.600	75.600	73.600	68.800	0.910
85.100	75.600	78.000	68.800	0.910
88.200	75.600	81.000	68.800	0.910
91.700	75.700	83.500	68.900	0.910
94.400	75.700	86.000	68.900	0.910
97.200	75.700	88.500	68.900	0.910
99.200	75.700	90.600	68.900	0.910
101.100	75.700	92.800	68.900	0.910
103.000	75.700	95.000	69.000	0.910
104.900	75.700	96.600	69.000	0.911
106.400	75.800	98.500	69.000	0.911
107.900	75.800	100.100	69.000	0.911
109.200	75.800	101.600	69.000	0.911
110.300	75.800	102.800	69.000	0.911
111.200	75.800	104.200	69.000	0.911
111.900	75.800	105.200	69.000	0.911
112.300	75.800	106.000	69.100	0.911
112.400	75.800	106.400	69.100	0.911
112.100	75.800	106.800	69.100	0.911
111.700	75.800	106.700	69.100	0.911
110.800	75.800	106.400	69.100	0.911
109.300	75.800	105.600	69.100	0.911
107.400	75.800	104.300	69.100	0.911
105.000	75.800	102.500	69.100	0.911
101.900	75.800	100.100	69.100	0.911
98.600	75.800	97.200	69.000	0.911
96.200	75.800	93.800	69.000	0.911
94.000	75.800	90.100	69.000	0.911
91.800	75.800	87.100	69.000	0.910
90.100	75.800	84.800	69.000	0.910
88.900	75.800	82.800	68.900	0.910
87.800	75.800	81.500	68.900	0.910
86.700	75.800	80.500	68.900	0.910
85.600	75.800	79.000	68.900	0.910
84.500	75.800	77.700	68.900	0.910
83.400	75.700	76.200	68.900	0.910
82.200	75.700	74.600	68.900	0.910
81.100	75.700	72.600	68.900	0.910
79.900	75.700	70.800	68.900	0.909
78.700	75.700	68.800	68.900	0.909
77.500	75.700	67.200	68.900	0.909
76.500	75.700	65.800	68.900	0.909
75.500	75.700	64.600	68.800	0.909
74.500	75.700	63.400	68.800	0.909
73.500	75.700	62.600	68.800	0.909
72.800	75.700	61.700	68.800	0.909
71.700	75.700	61.100	68.800	0.909
70.900	75.700	60.400	68.800	0.909
70.200	75.700	59.600	68.800	0.909
69.500	75.700	58.800	68.800	0.908
68.600	75.700	58.200	68.800	0.908
68.000	75.700	57.700	68.800	0.908
67.300	75.700	57.100	68.800	0.908
66.600	75.700	56.700	68.800	0.908
66.000	75.700	56.300	68.800	0.908
65.400	75.700	55.700	68.800	0.908
64.900	75.700	55.300	68.800	0.908
64.300	75.700	55.000	68.800	0.908
63.800	75.700	54.800	68.800	0.908
63.300	75.700	54.100	68.800	0.908
62.700	75.800	53.800	68.800	0.908
62.300	75.800	53.300	68.800	0.908
61.700	75.800	52.900	68.800	0.908
61.300	75.800	52.700	68.800	0.908
60.800	75.800	52.500	68.800	0.908
60.400	75.800	52.000	68.800	0.908
60.000	75.800	51.600	68.800	0.908
59.500	75.800	51.300	68.800	0.908
59.100	75.800	50.900	68.800	0.908
58.700	75.800	50.700	68.800	0.908
58.400	75.800	50.300	68.800	0.908
58.000	75.800	49.900	68.800	0.908
57.700	75.800	49.300	68.800	0.908
57.500	75.800	49.300	68.800	0.908
57.200	75.800	49.400	68.800	0.908
57.100	75.800	49.300	68.800	0.908
57.000	75.800	49.300	68.800	0.908
56.800	75.800	49.200	68.800	0.908
56.500	75.800	49.400	68.800	0.908
56.400	75.800	49.400	68.800	0.908
56.200	75.800	49.300	68.800	0.908
55.700	75.800	49.100	68.800	0.908
55.100	75.800	48.900	68.800	0.908
54.600	75.800	48.800	68.800	0.908
54.200	75.800	48.500	68.800	0.908
53.700	75.800	48.100	68.800	0.908
53.200	75.800	47.800	68.800	0.908
52.700	75.800	47.600	68.800	0.908
52.300	75.800	47.400	68.800	0.908
51.800	75.800	47.100	68.800	0.908
51.500	75.800	46.900	68.800	0.907
51.600	75.800	47.000	68.800	0.907
51.900	75.800	47.300	68.800	0.907
52.100	75.800	48.000	68.800	0.907
53.900	75.800	49.400	68.800	0.907
58.000	75.800	50.500	68.800	0.907
62.200	75.800	53.400	68.800	0.907
65.600	75.900	57.600	68.800	0.908
69.100	75.900	61.400	68.900	0.908
73.200	75.900	65.300	68.900	0.908
78.000	75.900	70.600	68.900	0.908
83.000	75.900	75.500	68.900	0.908
86.400	75.900	78.500	68.900	0.908
89.500	75.900	81.000	68.900	0.908
92.200	75.900	83.700	68.900	0.908
94.800	75.900	86.100	69.000	0.908
97.400	75.900	87.900	69.000	0.908
99.300	75.900	89.800	69.000	0.908
100.800	75.900	91.900	69.000	0.908
102.400	75.900	94.000	69.000	0.908
104.100	75.900	95.800	69.000	0.909
105.600	75.900	97.300	69.000	0.909
106.700	75.900	99.000	69.000	0.909
107.800	75.900	100.200	69.000	0.909
109.000	75.900	101.300	69.000	0.909
109.800	75.900	102.400	69.000	0.909
110.300	76.000	103.200	69.000	0.909
110.500	76.000	103.900	69.000	0.909
110.400	76.000	104.100	69.000	0.909
109.800	76.000	104.000	69.000	0.909
108.800	76.000	103.600	69.000	0.909
107.400	75.900	103.200	69.000	0.909
105.500	75.900	102.100	69.000	0.909
103.000	75.900	100.600	69.000	0.909
99.900	75.900	98.400	69.000	0.909
96.600	75.900	95.400	69.000	0.908
94.500	75.900	91.800	69.000	0.908
92.400	75.900	88.200	68.900	0.908
90.300	75.900	85.600	68.900	0.908
88.800	75.900	83.400	68.900	0.908
87.900	75.900	81.800	68.900	0.908
86.900	75.900	80.800	68.900	0.908
85.900	75.900	79.900	68.900	0.908
84.900	75.900	78.700	68.900	0.908
84.100	75.900	77.000	68.900	0.907
83.000	75.900	75.700	68.900	0.907
81.900	75.900	74.000	68.900	0.907
80.800	75.900	72.300	68.900	0.907
79.700	75.900	70.500	68.800	0.907
78.600	75.900	68.900	68.800	0.907
77.500	75.900	67.700	68.800	0.907
76.500	75.900	66.500	68.800	0.907
75.500	75.900	64.800	68.800	0.907
74.500	75.900	63.400	68.800	0.907
73.600	75.900	62.200	68.800	0.906
72.800	75.900	61.100	68.800	0.906
72.000	75.900	60.600	68.800	0.906
71.100	75.900	60.300	68.800	0.906
70.400	75.900	59.600	68.800	0.906
69.600	75.900	59.100	68.800	0.906
69.000	75.900	58.500	68.800	0.906
68.300	75.900	58.100	68.700	0.906
67.600	75.900	57.600	68.700	0.906
67.000	75.900	57.000	68.700	0.906
66.500	75.900	56.700	68.700	0.906
66.000	75.900	56.300	68.700	0.906
65.500	75.900	56.000	68.700	0.906
64.900	75.900	55.700	68.700	0.906
64.500	75.900	55.200	68.700	0.906
64.000	75.900	54.900	68.700	0.906
63.500	75.900	54.700	68.700	0.906
63.100	75.900	54.400	68.700	0.906
62.700	75.900	54.300	68.700	0.905
62.100	75.900	53.800	68.700	0.905
61.800	75.900	53.200	68.700	0.905
61.200	75.900	53.200	68.700	0.905
60.900	75.900	52.900	68.700	0.905
60.500	75.900	52.700	68.700	0.905
60.100	75.900	52.500	68.700	0.905
59.700	75.900	52.000	68.700	0.905
59.400	75.900	51.700	68.700	0.905
59.000	75.900	51.500	68.700	0.905
58.600	75.900	51.100	68.700	0.905
58.300	75.900	50.800	68.700	0.905
58.100	75.900	50.600	68.700	0.905
57.900	75.900	50.500	68.700	0.905
57.900	75.900	50.400	68.700	0.905
57.900	75.900	50.400	68.700	0.905
57.600	75.900	50.400	68.700	0.905
57.500	75.900	50.500	68.700	0.905
57.200	75.900	50.500	68.700	0.905
56.900	75.900	50.500	68.700	0.905
56.700	75.900	50.500	68.700	0.905
56.300	75.900	50.500	68.700	0.905
55.900	75.900	50.500	68.700	0.905
55.400	75.900	50.000	68.700	0.905
54.900	75.900	49.700	68.700	0.905
54.500	75.900	49.700	68.700	0.905
53.900	75.900	49.500	68.700	0.905
53.300	75.900	49.200	68.700	0.905
52.900	75.900	49.000	68.700	0.905
52.600	75.900	48.700	68.700	0.905
52.300	75.900	48.500	68.700	0.905
52.700	75.900	48.600	68.700	0.905
53.100	75.900	49.100	68.700	0.905
54.500	75.900	50.200	68.700	0.905
58.000	75.900	51.600	68.700	0.905
62.300	75.900	53.700	68.700	0.905
65.800	75.900	57.500	68.700	0.905
69.100	75.900	61.500	68.700	0.905
72.900	76.000	65.200	68.700	0.905
79.100	76.000	69.800	68.700	0.905
83.600	76.000	75.100	68.700	0.905
86.800	76.000	79.100	68.700	0.905
90.800	76.000	81.900	68.700	0.905
94.200	76.000	84.500	68.700	0.904
96.600	76.000	87.500	68.700	0.904
98.800	76.000	90.200	68.700	0.904
101.100	76.000	92.300	68.700	0.904
103.400	76.000	94.300	68.700	0.904
105.100	76.000	96.200	68.700	0.904
106.600	76.000	97.900	68.800	0.904
108.000	76.000	99.800	68.800	0.904
109.500	76.000	101.400	68.800	0.904
110.800	76.000	102.700	68.800	0.904
112.000	76.000	104.100	68.800	0.904
113.000	76.000	105.300	68.800	0.904
113.600	76.000	106.400	68.800	0.904
113.900	76.000	107.300	68.800	0.904
114.000	76.000	107.900	68.800	0.904
113.700	76.000	108.300	68.800	0.904
113.000	76.000	108.100	68.800	0.904
111.900	76.000	107.500	68.800	0.904
110.400	76.000	106.500	68.800	0.904
108.200	76.000	105.400	68.800	0.904
105.400	76.000	103.700	68.800	0.904
102.100	76.000	101.200	68.800	0.904
98.600	76.000	98.200	68.800	0.904
96.300	76.000	94.400	68.800	0.904
94.100	76.000	90.400	68.800	0.904
91.900	76.000	87.400	68.800	0.904
90.400	76.000	85.200	68.700	0.904
89.400	76.000	83.200	68.700	0.904
88.400	76.000	82.300	68.700	0.904
87.300	76.000	81.600	68.700	0.904
86.400	76.000	80.100	68.700	0.904
85.300	76.000	78.300	68.700	0.904
84.300	76.000	76.700	68.700	0.904
83.000	76.000	75.000	68.700	0.904
81.800	76.000	73.300	68.700	0.904
80.700	76.000	71.500	68.700	0.904
79.600	76.000	70.000	68.700	0.904
78.500	76.000	68.800	68.700	0.904
77.500	76.000	67.100	68.700	0.904
76.400	76.000	65.700	68.700	0.904
75.500	76.000	64.700	68.700	0.904
74.500	76.000	63.500	68.700	0.904
73.700	76.000	62.800	68.700	0.904
72.800	76.000	62.300	68.700	0.904
71.900	76.000	61.600	68.700	0.904
71.200	76.000	60.800	68.700	0.904
70.400	76.000	60.300	68.700	0.904
69.700	76.000	59.600	68.700	0.904
69.000	76.000	59.100	68.700	0.904
68.200	76.000	58.700	68.700	0.904
67.600	76.000	58.100	68.700	0.904
67.000	76.000	57.700	68.700	0.904
66.500	76.000	57.400	68.700	0.904
66.000	76.000	56.900	68.700	0.904
65.400	76.000	56.500	68.700	0.904
64.900	76.000	56.000	68.700	0.904
64.300	76.000	55.900	68.700	0.904
63.900	76.000	55.500	68.700	0.904
63.300	76.000	54.900	68.700	0.904
62.900	76.000	54.500	68.700	0.904
62.400	76.000	54.100	68.700	0.904
62.000	76.000	53.800	68.700	0.904
61.400	76.000	53.500	68.700	0.904
61.000	76.000	53.400	68.700	0.904
60.500	76.000	53.100	68.700	0.904
60.200	76.000	52.600	68.700	0.904
59.700	76.000	52.100	68.700	0.904
59.300	76.000	51.800	68.700	0.904
58.900	76.000	51.400	68.700	0.904
58.500	76.000	51.300	68.700	0.904
58.200	76.000	51.100	68.700	0.904
57.900	76.000	50.700	68.700	0.904
57.700	76.000	50.500	68.700	0.904
57.500	76.000	50.400	68.700	0.904
57.200	76.000	50.200	68.700	0.904
57.100	76.000	50.400	68.700	0.904
57.000	76.000	50.400	68.700	0.904
56.700	76.000	50.200	68.700	0.904
56.600	76.000	50.400	68.700	0.904
56.400	76.000	50.500	68.700	0.904
56.000	76.000	50.300	68.700	0.904
55.600	76.000	50.300	68.700	0.904
55.100	76.000	50.000	68.700	0.904
54.600	76.000	49.700	68.700	0.904
54.100	76.000	49.300	68.700	0.904
53.600	76.000	48.700	68.700	0.904
53.000	76.100	48.300	68.700	0.904
52.500	76.100	47.900	68.700	0.904
52.100	76.100	47.800	68.700	0.904
51.600	76.100	47.600	68.700	0.904
51.700	76.100	47.600	68.700	0.904
52.000	76.000	47.800	68.700	0.904
52.800	76.000	48.800	68.700	0.904
55.200	76.000	49.900	68.700	0.904
59.300	76.000	51.500	68.700	0.904
63.300	76.000	54.200	68.700	0.904
66.900	76.000	58.200	68.700	0.904
70.700	76.000	62.000	68.600	0.904
75.300	75.900	66.000	68.600	0.903
80.500	75.900	71.200	68.600	0.903
85.100	75.900	76.300	68.600	0.903
88.400	75.900	79.600	68.600	0.903
91.300	75.900	82.900	68.500	0.903
94.600	75.900	85.700	68.500	0.903
97.200	75.900	87.800	68.500	0.903
99.300	75.900	89.800	68.500	0.903
101.200	75.900	92.100	68.500	0.903
103.200	75.900	94.000	68.500	0.903
105.100	75.900	95.900	68.500	0.903
106.700	75.900	97.900	68.500	0.903
108.100	75.900	99.800	68.500	0.903
109.700	75.900	101.400	68.500	0.903
111.000	75.900	103.000	68.500	0.903
112.100	75.900	104.300	68.500	0.903
112.900	75.900	105.700	68.500	0.903
113.500	75.900	106.600	68.500	0.903
113.800	75.900	107.400	68.500	0.903
113.600	75.900	107.900	68.500	0.903
113.200	75.900	108.100	68.500	0.903
112.300	75.900	107.800	68.500	0.902
110.900	75.900	107.100	68.500	0.902
109.000	75.900	106.100	68.500	0.902
106.600	75.900	104.600	68.500	0.902
103.600	75.900	102.600	68.500	0.903
100.000	76.000	99.900	68.600	0.903
97.100	76.000	96.500	68.600	0.903
94.900	76.000	92.600	68.600	0.903
92.700	76.000	89.200	68.600	0.903
90.800	76.000	86.500	68.600	0.903
89.500	76.000	84.200	68.600	0.903
88.500	76.000	82.500	68.600	0.903
87.300	76.000	81.300	68.600	0.903
86.200	76.000	80.100	68.700	0.903
85.200	76.000	78.600	68.700	0.903
84.200	76.000	77.200	68.700	0.903
83.100	76.000	75.900	68.700	0.903
81.900	76.000	73.800	68.700	0.903
80.800	76.000	71.900	68.700	0.903
79.500	76.100	70.200	68.700	0.904
78.500	76.100	68.600	68.700	0.904
77.400	76.100	67.000	68.700	0.904
76.400	76.100	65.700	68.700	0.904
75.200	76.100	64.500	68.700	0.904
74.400	76.100	63.400	68.800	0.904
73.500	76.100	62.600	68.800	0.904
72.700	76.100	61.800	68.800	0.904
71.800	76.100	61.100	68.800	0.904
70.900	76.100	60.500	68.800	0.904
70.100	76.100	59.900	68.800	0.904
69.400	76.100	59.300	68.800	0.904
68.700	76.100	58.600	68.800	0.904
67.900	76.100	57.900	68.800	0.904
67.300	76.100	57.600	68.800	0.904
66.600	76.100	57.000	68.800	0.904
66.100	76.100	56.600	68.800	0.904
65.500	76.100	56.300	68.800	0.904
65.000	76.100	55.700	68.800	0.904
64.400	76.100	55.300	68.800	0.904
63.900	76.200	54.700	68.800	0.904
63.300	76.200	54.400	68.800	0.904
62.900	76.200	54.200	68.800	0.904
62.400	76.200	53.800	68.800	0.904
61.800	76.200	53.400	68.800	0.904
61.300	76.200	52.900	68.800	0.904
61.000	76.200	52.500	68.800	0.904
60.500	76.200	52.000	68.800	0.904
60.000	76.200	51.800	68.800	0.904
59.500	76.200	51.700	68.800	0.904
59.200	76.200	51.300	68.900	0.904
58.800	76.200	50.800	68.900	0.904
58.400	76.200	50.600	68.900	0.904
57.900	76.200	50.300	68.900	0.904
57.600	76.200	50.100	68.900	0.904
57.300	76.200	49.800	68.900	0.904
57.000	76.200	49.600	68.900	0.904
56.800	76.200	49.400	68.900	0.904
56.600	76.200	49.200	68.900	0.904
56.600	76.200	49.000	68.900	0.904
56.300	76.200	49.200	68.900	0.904
56.100	76.200	49.300	68.900	0.904
56.000	76.200	49.300	68.900	0.904
55.700	76.200	49.200	68.900	0.904
55.300	76.200	49.000	68.900	0.904
54.800	76.200	48.700	68.900	0.904
54.400	76.200	48.600	68.900	0.904
53.900	76.200	48.500	68.900	0.904
53.400	76.200	48.200	68.900	0.904
52.900	76.200	47.600	68.900	0.904
52.300	76.200	47.200	68.900	0.904
51.700	76.200	47.200	68.900	0.904
51.200	76.200	46.700	68.900	0.904
50.900	76.200	46.500	68.900	0.904
51.200	76.200	46.600	68.900	0.904
51.300	76.200	47.000	68.900	0.904
51.900	76.200	47.700	68.800	0.904
54.000	76.100	48.800	68.800	0.904
58.300	76.100	50.100	68.800	0.904
62.300	76.000	52.700	68.700	0.904
65.700	76.000	56.500	68.700	0.904
69.700	76.000	60.500	68.600	0.904
74.400	75.900	64.500	68.600	0.903
78.200	75.900	69.500	68.500	0.903
82.300	75.900	74.600	68.500	0.903
86.500	75.800	77.800	68.500	0.903
89.600	75.800	80.100	68.500	0.903
92.500	75.800	82.700	68.400	0.903
95.300	75.800	85.500	68.400	0.903
97.600	75.700	87.900	68.400	0.903
99.400	75.700	90.000	68.400	0.903
101.200	75.700	91.900	68.400	0.903
102.500	75.700	93.600	68.300	0.903
103.900	75.700	95.300	68.300	0.903
105.800	75.700	97.100	68.300	0.903
106.900	75.700	98.700	68.300	0.903
107.900	75.700	100.000	68.300	0.903
108.900	75.700	101.200	68.300	0.903
109.700	75.600	102.200	68.300	0.903
110.200	75.700	103.100	68.300	0.903
110.400	75.700	103.800	68.300	0.902
110.300	75.700	104.300	68.300	0.902
109.700	75.700	104.400	68.300	0.902
108.700	75.700	104.200	68.300	0.902
107.300	75.700	103.600	68.300	0.902
105.400	75.800	102.500	68.300	0.902
102.800	75.800	101.000	68.400	0.902
99.800	75.800	99.000	68.400	0.902
96.500	75.800	96.400	68.400	0.903
94.200	75.800	92.900	68.500	0.903
92.100	75.900	89.000	68.500	0.903
90.000	75.900	86.200	68.500	0.903
88.500	75.900	83.700	68.500	0.903
87.300	75.900	81.800	68.500	0.903
86.300	75.900	80.300	68.500	0.903
85.200	75.900	79.200	68.600	0.903
84.300	75.900	78.100	68.600	0.903
83.300	75.900	76.600	68.600	0.903
82.200	75.900	74.900	68.600	0.904
81.100	75.900	73.300	68.600	0.904
79.900	75.900	71.500	68.600	0.904
78.900	75.900	69.600	68.600	0.904
77.800	76.000	67.800	68.600	0.904
76.600	76.000	66.000	68.700	0.904
75.500	76.000	64.400	68.700	0.904
74.500	76.000	62.900	68.700	0.904
73.600	76.000	61.800	68.700	0.904
72.700	76.000	61.000	68.700	0.904
71.800	76.000	60.300	68.700	0.904
70.900	76.000	59.500	68.700	0.904
70.100	76.000	59.100	68.700	0.904
69.500	76.000	58.500	68.700	0.904
68.700	76.000	58.100	68.700	0.904
67.900	76.000	57.600	68.700	0.904
67.300	76.000	57.100	68.700	0.904
66.700	76.000	56.600	68.700	0.904
66.100	76.000	56.400	68.700	0.904
65.500	76.000	56.000	68.700	0.904
65.000	76.000	55.600	68.700	0.904
64.400	76.000	55.100	68.700	0.904
64.000	76.000	54.700	68.700	0.904
63.400	76.000	54.300	68.700	0.904
63.000	76.000	53.700	68.700	0.904
62.600	76.000	53.400	68.700	0.904
62.100	76.000	53.300	68.700	0.904
61.700	76.000	53.000	68.700	0.904
61.300	76.000	52.600	68.700	0.903
60.800	76.000	52.300	68.700	0.903
60.400	76.000	52.000	68.700	0.903
60.000	76.000	51.600	68.700	0.903
59.600	76.000	51.300	68.700	0.903
59.200	76.000	51.100	68.700	0.903
58.800	76.000	51.200	68.700	0.903
58.400	76.000	50.800	68.700	0.903
58.100	76.000	50.500	68.700	0.903
57.800	76.000	50.000	68.700	0.903
57.600	76.000	49.700	68.700	0.903
57.300	76.000	49.900	68.700	0.903
57.200	76.000	49.800	68.700	0.903
57.000	76.000	49.800	68.700	0.903
57.000	76.000	49.600	68.700	0.903
57.000	76.000	49.500	68.700	0.903
57.000	76.000	49.800	68.700	0.903
56.700	76.000	49.900	68.700	0.903
56.300	76.000	49.900	68.700	0.903
56.100	76.000	49.900	68.700	0.903
55.700	76.000	49.800	68.700	0.903
55.200	76.000	49.700	68.700	0.903
54.600	76.000	49.700	68.700	0.903
54.200	76.000	49.400	68.700	0.903
53.700	76.000	48.900	68.700	0.903
53.300	76.000	48.600	68.700	0.903
52.900	76.000	48.300	68.700	0.903
52.400	76.000	48.200	68.700	0.903
52.100	76.000	48.100	68.700	0.903
52.300	76.000	48.100	68.600	0.903
52.500	76.000	48.200	68.600	0.903
52.900	76.000	48.800	68.600	0.903
55.000	76.000	49.800	68.600	0.903
59.000	75.900	51.100	68.600	0.903
63.000	75.900	53.300	68.500	0.903
66.300	75.800	56.900	68.500	0.903
69.700	75.800	60.800	68.400	0.903
73.600	75.800	64.700	68.400	0.903
80.400	75.700	69.200	68.300	0.903
84.000	75.700	74.300	68.300	0.903
87.100	75.700	77.800	68.300	0.902
90.400	75.600	80.800	68.200	0.902
94.100	75.600	83.600	68.200	0.902
96.400	75.600	86.500	68.200	0.902
98.200	75.600	88.800	68.200	0.902
100.200	75.500	91.100	68.100	0.902
102.300	75.500	93.200	68.100	0.902
104.000	75.500	94.900	68.100	0.902
105.500	75.500	96.500	68.100	0.902
106.800	75.500	98.200	68.100	0.902
108.200	75.500	99.600	68.000	0.902
109.600	75.400	100.800	68.000	0.902
110.700	75.400	102.300	68.000	0.902
111.400	75.400	103.600	68.000	0.902
111.800	75.400	104.800	68.000	0.901
112.000	75.400	105.500	68.000	0.901
111.900	75.400	105.900	68.000	0.901
111.300	75.400	106.100	68.000	0.901
110.300	75.400	105.600	68.000	0.901
108.800	75.400	105.200	68.000	0.901
107.000	75.400	104.400	68.000	0.901
104.500	75.500	102.800	68.000	0.901
101.400	75.500	100.800	68.000	0.901
97.900	75.500	98.400	68.000	0.901
95.500	75.500	95.100	68.100	0.902
93.500	75.500	91.500	68.100	0.902
91.300	75.500	88.100	68.100	0.902
89.600	75.500	85.400	68.100	0.902
88.500	75.500	83.100	68.100	0.902
87.700	75.500	81.900	68.100	0.902
86.700	75.500	81.000	68.100	0.902
85.700	75.500	80.100	68.100	0.902
84.800	75.600	78.700	68.200	0.902
83.700	75.600	76.800	68.200	0.902
82.600	75.600	75.100	68.200	0.902
81.300	75.600	73.300	68.200	0.902
80.200	75.600	71.600	68.200	0.902
79.100	75.600	70.100	68.200	0.903
77.900	75.600	68.800	68.200	0.903
76.900	75.600	67.300	68.200	0.903
75.900	75.600	66.000	68.200	0.903
75.000	75.600	64.500	68.200	0.903
74.100	75.600	63.200	68.300	0.903
73.200	75.600	62.100	68.300	0.903
72.300	75.600	61.500	68.300	0.903
71.500	75.600	61.000	68.300	0.903
70.700	75.600	60.300	68.300	0.903
69.900	75.600	59.800	68.300	0.903
69.200	75.600	59.200	68.300	0.903
68.500	75.600	58.800	68.300	0.903
67.800	75.600	58.300	68.300	0.903
67.100	75.600	57.500	68.300	0.903
66.500	75.600	57.100	68.300	0.903
65.900	75.600	56.800	68.300	0.903
65.300	75.600	56.500	68.300	0.903
64.800	75.600	56.200	68.300	0.903
64.400	75.600	55.600	68.300	0.903
63.800	75.600	55.200	68.300	0.903
63.400	75.600	54.900	68.300	0.903
62.900	75.600	54.600	68.300	0.903
62.400	75.600	54.200	68.300	0.903
61.900	75.600	53.800	68.300	0.903
61.400	75.600	53.600	68.300	0.903
60.900	75.600	53.200	68.300	0.903
60.500	75.700	52.700	68.300	0.903
60.100	75.700	52.300	68.300	0.903
59.600	75.700	52.200	68.300	0.903
59.200	75.700	51.800	68.300	0.903
58.800	75.700	51.300	68.300	0.903
58.400	75.700	51.200	68.300	0.903
58.000	75.700	50.800	68.300	0.903
57.700	75.700	50.300	68.300	0.903
57.200	75.700	50.200	68.300	0.903
57.000	75.700	49.900	68.300	0.903
56.900	75.700	49.700	68.300	0.903
56.600	75.700	49.600	68.300	0.903
56.400	75.700	49.400	68.300	0.902
56.300	75.600	49.300	68.300	0.902
56.100	75.600	49.400	68.300	0.902
55.900	75.600	49.400	68.300	0.902
55.800	75.600	49.400	68.300	0.902
55.500	75.700	49.500	68.300	0.902
55.200	75.700	49.600	68.300	0.902
54.700	75.700	49.700	68.300	0.902
54.200	75.700	49.300	68.300	0.902
53.800	75.700	48.900	68.300	0.902
53.200	75.700	48.800	68.300	0.902
52.800	75.700	48.400	68.300	0.902
52.300	75.700	47.900	68.300	0.902
51.600	75.700	47.600	68.300	0.902
51.200	75.700	47.500	68.300	0.902
50.800	75.700	47.100	68.300	0.902
51.000	75.600	46.900	68.300	0.902
51.300	75.600	47.000	68.200	0.902
52.100	75.600	47.600	68.200	0.903
54.600	75.500	48.900	68.200	0.903
