"sep=\t"
Sampling Freq: 100Hz, 0.01 seconds between each sample
AO	Average AO	PW	Average PW	Pd/Pa
118.400	96.100	113.700	101.700	1.058
119.900	96.300	115.800	101.600	1.056
122.700	96.400	118.000	101.600	1.054
124.700	96.500	120.300	101.600	1.053
126.200	96.700	122.100	101.600	1.051
128.000	96.800	123.400	101.700	1.050
129.000	97.000	124.000	101.800	1.049
130.200	97.100	125.300	101.800	1.048
132.100	97.300	126.200	101.900	1.047
135.100	97.500	126.200	102.000	1.046
133.500	97.600	126.300	102.000	1.045
131.800	97.800	126.400	102.100	1.044
132.200	98.000	126.400	102.200	1.043
131.400	98.100	125.700	102.200	1.042
130.300	98.300	124.600	102.300	1.041
128.500	98.400	122.900	102.400	1.040
123.700	98.600	120.600	102.400	1.039
119.700	98.700	117.000	102.400	1.038
114.100	98.800	111.300	102.500	1.037
106.200	98.900	104.300	102.500	1.036
103.100	98.900	98.500	102.400	1.036
102.700	99.000	98.400	102.400	1.035
103.100	99.000	101.100	102.400	1.034
103.700	99.100	101.500	102.400	1.034
105.800	99.100	99.800	102.400	1.033
108.200	99.200	97.700	102.400	1.032
109.500	99.300	96.500	102.400	1.031
109.000	99.300	95.500	102.400	1.030
107.500	99.400	94.900	102.400	1.030
106.700	99.500	94.300	102.300	1.029
105.500	99.500	93.800	102.300	1.028
103.800	99.600	93.600	102.300	1.028
102.000	99.600	92.600	102.300	1.027
101.400	99.700	92.000	102.300	1.026
101.200	99.700	91.400	102.300	1.026
99.500	99.700	90.800	102.300	1.026
98.000	99.800	90.200	102.300	1.025
98.400	99.800	89.200	102.300	1.025
98.100	99.800	88.200	102.300	1.024
203.500	100.300	87.500	102.200	1.020
226.800	100.800	86.900	102.200	1.014
237.900	101.400	86.000	102.200	1.008
242.000	102.000	84.900	102.200	1.002
243.400	102.600	83.800	102.200	0.996
228.900	103.200	83.100	102.100	0.990
231.400	103.700	82.600	102.100	0.984
250.600	104.400	81.800	102.100	0.978
259.100	105.000	81.000	102.000	0.972
278.800	105.800	79.900	102.000	0.965
270.500	106.500	78.800	102.000	0.958
277.700	107.200	78.000	102.000	0.951
300.300	108.100	77.300	101.900	0.943
300.400	108.900	76.500	101.900	0.936
306.400	109.700	75.900	101.900	0.928
303.300	110.600	75.200	101.800	0.921
291.200	111.400	74.600	101.800	0.914
291.200	112.200	74.100	101.700	0.907
331.100	113.100	73.700	101.700	0.899
345.400	114.100	73.900	101.600	0.890
362.100	115.200	74.100	101.600	0.881
343.200	116.200	73.800	101.500	0.873
370.600	117.300	72.900	101.400	0.865
379.500	118.500	72.200	101.400	0.856
368.600	119.600	72.100	101.300	0.847
358.600	120.600	71.600	101.100	0.838
344.300	121.600	71.400	101.000	0.830
348.000	122.700	72.300	100.800	0.822
355.800	123.700	72.600	100.600	0.813
409.600	125.000	71.800	100.400	0.803
418.300	126.300	70.000	100.200	0.794
424.800	127.600	69.000	100.000	0.783
427.600	128.900	69.100	99.700	0.774
413.200	130.200	69.000	99.500	0.764
387.900	131.400	68.600	99.200	0.755
384.800	132.600	68.400	99.000	0.747
415.600	133.900	68.800	98.700	0.737
454.600	135.300	71.100	98.400	0.728
454.600	136.700	73.700	98.200	0.718
454.600	138.200	75.500	97.900	0.709
454.600	139.600	75.800	97.700	0.699
452.800	141.100	74.800	97.400	0.690
445.300	142.500	74.300	97.100	0.682
454.600	143.900	76.700	96.900	0.673
454.600	145.400	84.100	96.700	0.665
454.600	146.800	93.100	96.500	0.657
454.600	146.300	99.300	97.800	0.669
454.600	147.700	102.100	97.700	0.662
454.600	149.100	103.400	97.600	0.654
454.600	150.500	105.100	97.400	0.648
454.600	151.800	106.800	97.300	0.641
454.600	153.200	108.300	97.200	0.634
454.600	154.600	110.200	97.000	0.628
454.600	156.000	112.100	96.900	0.621
454.600	157.400	114.100	96.800	0.615
454.600	158.800	116.400	96.800	0.609
454.600	160.200	118.100	96.700	0.604
454.600	161.600	120.000	96.600	0.598
454.600	163.000	121.600	96.600	0.593
454.600	164.400	122.300	96.600	0.588
454.600	165.800	122.800	96.600	0.583
454.600	167.200	123.200	96.700	0.578
454.600	168.600	123.500	96.700	0.574
454.600	170.000	123.500	96.800	0.569
454.600	171.400	123.400	96.800	0.565
454.600	172.800	122.900	96.800	0.560
454.600	174.200	122.400	96.900	0.556
454.600	175.600	121.500	96.900	0.552
454.600	177.000	119.500	96.900	0.548
454.600	178.300	116.100	96.900	0.544
454.600	179.700	110.700	96.900	0.539
454.600	181.100	104.200	96.900	0.535
454.600	182.500	98.000	96.900	0.531
454.600	183.900	96.600	96.800	0.527
454.600	185.300	99.200	96.800	0.522
454.600	186.700	100.300	96.800	0.518
454.600	188.100	99.300	96.800	0.514
454.600	189.500	97.600	96.700	0.511
454.600	190.900	96.000	96.700	0.507
454.600	192.300	94.600	96.700	0.503
454.600	193.700	93.700	96.700	0.499
454.600	195.100	93.600	96.600	0.495
454.600	196.500	93.600	96.600	0.492
454.600	197.900	93.200	96.600	0.488
454.600	199.300	93.000	96.600	0.485
454.600	200.700	92.600	96.600	0.481
454.600	202.100	91.600	96.500	0.478
454.600	203.500	91.200	96.500	0.474
454.600	204.900	90.700	96.500	0.471
454.600	206.300	90.100	96.500	0.468
454.600	207.600	89.400	96.500	0.465
454.600	209.000	88.800	96.500	0.462
454.600	210.400	88.100	96.500	0.458
454.600	211.800	87.700	96.500	0.455
454.600	213.200	87.400	96.400	0.452
454.600	214.600	86.400	96.400	0.449
454.600	216.000	85.500	96.400	0.446
454.600	217.400	84.700	96.400	0.443
454.600	218.800	84.200	96.400	0.441
454.600	220.200	83.600	96.400	0.438
454.600	221.600	82.900	96.400	0.435
454.600	223.000	81.900	96.300	0.432
454.600	224.400	81.300	96.300	0.429
454.600	225.800	80.800	96.300	0.427
454.600	227.200	80.400	96.300	0.424
454.600	228.600	79.800	96.300	0.421
454.600	230.000	79.400	96.200	0.419
454.600	231.400	79.200	96.200	0.416
454.600	232.800	79.100	96.200	0.413
454.600	234.200	78.800	96.200	0.411
454.600	235.600	78.300	96.200	0.408
454.600	237.000	77.900	96.200	0.406
454.600	238.300	77.300	96.200	0.403
454.600	239.700	76.500	96.200	0.401
454.600	241.100	76.000	96.100	0.399
454.600	242.500	75.700	96.100	0.396
454.600	243.900	75.900	96.100	0.394
454.600	245.100	75.300	96.000	0.392
454.600	246.500	74.600	96.000	0.389
454.600	248.000	73.800	95.900	0.387
454.600	249.500	74.000	95.900	0.384
454.600	250.900	73.800	95.800	0.382
454.600	252.200	72.800	95.700	0.379
454.600	253.600	72.100	95.500	0.377
454.600	254.900	72.400	95.400	0.374
454.600	256.100	74.400	95.200	0.372
454.600	257.400	77.400	95.100	0.369
454.600	258.600	79.500	94.900	0.367
454.600	259.900	79.800	94.800	0.365
454.600	261.100	78.900	94.600	0.362
454.600	262.300	79.000	94.400	0.360
454.600	263.600	83.000	94.200	0.357
454.600	264.800	90.400	94.100	0.355
454.600	266.000	96.800	93.900	0.353
454.600	267.300	100.500	93.800	0.351
454.600	268.500	101.700	93.700	0.349
454.600	269.700	102.700	93.500	0.347
454.600	270.900	105.300	93.400	0.345
454.600	272.100	108.700	93.300	0.343
454.600	273.300	111.900	93.200	0.341
454.600	274.500	114.300	93.100	0.339
454.600	275.600	116.100	93.000	0.337
454.600	276.800	118.000	92.900	0.336
454.600	278.100	119.800	92.900	0.334
454.600	279.300	121.700	92.800	0.332
454.600	280.600	123.200	92.800	0.331
454.600	281.800	123.700	92.800	0.329
454.600	283.200	124.000	92.800	0.328
454.600	284.400	124.300	92.800	0.326
454.600	285.700	124.900	92.900	0.325
454.600	286.900	124.800	92.900	0.324
454.600	288.200	124.900	93.000	0.323
454.600	289.600	124.800	93.000	0.321
454.600	290.900	124.300	93.100	0.320
454.600	292.200	123.300	93.100	0.319
454.600	293.500	121.400	93.200	0.318
454.600	294.800	119.000	93.200	0.316
454.600	296.100	115.900	93.300	0.315
454.600	297.400	110.900	93.300	0.314
454.600	298.700	104.400	93.300	0.312
454.600	300.000	98.500	93.300	0.311
454.600	301.300	96.500	93.200	0.309
454.600	302.600	97.600	93.200	0.308
454.600	303.900	96.800	93.200	0.307
454.600	305.300	94.800	93.200	0.305
454.600	306.600	93.400	93.200	0.304
454.600	308.000	92.900	93.100	0.302
454.600	309.400	92.700	93.100	0.301
454.600	310.700	92.200	93.100	0.300
454.600	312.100	91.100	93.100	0.298
454.600	313.400	90.300	93.100	0.297
454.600	314.800	89.700	93.100	0.296
454.600	316.200	88.800	93.100	0.294
454.600	317.500	87.900	93.100	0.293
454.600	318.900	87.100	93.000	0.292
454.600	320.300	86.100	93.000	0.290
454.600	321.700	85.300	93.000	0.289
454.600	323.100	84.500	93.000	0.288
454.600	324.400	83.400	93.000	0.287
454.600	325.800	82.100	93.000	0.285
454.600	327.200	81.400	93.000	0.284
454.600	328.700	80.800	93.000	0.283
454.600	330.100	79.700	93.000	0.282
454.600	331.500	78.700	93.000	0.280
454.600	332.900	77.900	92.900	0.279
454.600	334.300	77.100	92.900	0.278
454.600	335.700	76.500	92.900	0.277
454.600	337.100	75.900	92.900	0.276
454.600	338.600	75.000	92.900	0.274
454.600	340.000	74.000	92.900	0.273
454.600	341.400	73.400	92.800	0.272
454.600	342.800	72.600	92.800	0.271
454.600	344.200	71.600	92.800	0.270
454.600	345.700	71.100	92.800	0.268
454.600	347.100	70.600	92.700	0.267
454.600	348.500	70.000	92.700	0.266
454.600	349.900	69.600	92.700	0.265
454.600	351.400	68.800	92.700	0.264
454.600	352.800	68.400	92.600	0.263
454.600	354.200	68.000	92.600	0.261
454.600	355.700	68.000	92.600	0.260
454.600	357.100	68.000	92.600	0.259
454.600	358.600	67.600	92.500	0.258
454.600	360.000	66.900	92.500	0.257
454.600	361.500	66.700	92.500	0.256
454.600	362.900	66.400	92.500	0.255
454.600	364.400	65.600	92.500	0.254
454.600	365.800	65.300	92.400	0.253
454.600	367.300	65.600	92.400	0.252
454.600	368.700	66.100	92.300	0.250
454.600	370.200	65.400	92.300	0.249
454.600	371.600	64.100	92.200	0.248
454.600	373.000	63.500	92.200	0.247
454.600	374.400	63.000	92.100	0.246
454.600	375.800	62.500	92.000	0.245
454.600	377.200	61.800	91.900	0.244
454.600	378.500	61.400	91.700	0.242
454.600	379.900	62.200	91.600	0.241
454.600	381.200	64.400	91.400	0.240
454.600	382.500	67.100	91.300	0.239
454.600	383.800	69.300	91.100	0.237
454.600	385.100	69.700	90.900	0.236
454.600	386.400	69.200	90.800	0.235
454.600	387.600	69.900	90.600	0.234
454.600	388.900	75.600	90.400	0.233
454.600	390.200	83.900	90.300	0.231
454.600	376.100	90.100	91.000	0.242
454.600	377.400	92.900	91.000	0.241
454.600	378.800	94.600	91.100	0.240
454.600	380.100	96.800	91.100	0.240
454.600	381.400	98.800	91.100	0.239
454.600	382.700	100.100	91.100	0.238
454.600	383.900	101.100	91.100	0.237
454.600	385.200	102.900	91.100	0.237
454.600	386.400	104.900	91.100	0.236
454.600	387.600	106.900	91.100	0.235
454.600	388.800	108.400	91.100	0.234
454.600	390.100	109.800	91.000	0.233
454.600	391.300	111.100	91.000	0.233
454.600	392.500	112.200	91.000	0.232
454.600	393.700	113.100	91.000	0.231
454.600	394.900	113.300	91.000	0.230
454.600	396.000	113.500	90.900	0.230
454.600	397.200	113.800	90.900	0.229
454.600	398.400	113.600	90.800	0.228
454.600	399.600	113.100	90.800	0.227
454.600	400.700	112.500	90.700	0.226
454.600	401.900	111.800	90.700	0.226
454.600	403.100	109.900	90.600	0.225
454.600	404.200	107.700	90.600	0.224
454.600	405.400	104.300	90.500	0.223
454.600	406.600	99.300	90.400	0.222
454.600	407.800	93.200	90.300	0.221
454.600	409.000	87.400	90.200	0.220
454.600	410.200	85.900	90.000	0.220
454.600	411.400	86.600	90.000	0.219
454.600	412.700	86.100	89.900	0.218
454.600	413.900	84.300	89.800	0.217
454.600	415.200	82.400	89.800	0.216
454.600	416.500	81.300	89.700	0.215
454.600	417.800	80.800	89.600	0.215
454.600	419.000	79.900	89.600	0.214
454.600	420.300	78.800	89.500	0.213
454.600	421.500	77.900	89.400	0.212
454.600	422.800	77.200	89.400	0.211
454.600	424.000	76.200	89.300	0.211
454.600	425.300	75.500	89.200	0.210
454.600	426.600	75.000	89.200	0.209
454.600	427.800	74.700	89.100	0.208
454.600	429.100	74.000	89.000	0.207
454.600	430.400	73.700	89.000	0.207
454.600	431.700	73.300	88.900	0.206
454.600	433.000	72.500	88.800	0.205
454.600	434.200	71.900	88.800	0.204
454.600	435.500	71.400	88.700	0.204
454.600	436.800	71.000	88.600	0.203
454.600	437.700	70.500	88.600	0.202
454.600	438.600	70.000	88.500	0.202
454.600	439.300	69.500	88.400	0.201
454.600	440.100	69.100	88.400	0.201
454.600	440.900	68.800	88.300	0.200
454.600	441.700	68.100	88.300	0.200
454.600	442.500	67.400	88.200	0.199
454.600	443.200	66.800	88.200	0.199
454.600	444.000	66.600	88.100	0.198
454.600	444.600	65.900	88.100	0.198
454.600	445.300	65.500	88.000	0.198
454.600	445.900	65.000	88.000	0.197
454.600	446.500	64.400	87.900	0.197
454.600	447.000	63.600	87.900	0.197
454.600	447.600	63.300	87.800	0.196
454.600	448.100	62.800	87.800	0.196
454.600	448.700	62.500	87.700	0.196
454.600	449.300	62.200	87.700	0.195
454.600	449.700	61.900	87.700	0.195
454.600	450.100	61.600	87.600	0.195
454.600	450.500	61.600	87.600	0.194
454.600	450.900	61.800	87.500	0.194
454.600	451.200	61.900	87.500	0.194
454.600	451.400	61.800	87.500	0.194
454.600	451.800	61.500	87.400	0.193
454.600	452.100	61.400	87.400	0.193
454.600	452.500	60.900	87.300	0.193
454.600	452.900	60.700	87.300	0.193
454.600	453.300	60.700	87.300	0.193
454.600	453.400	61.500	87.200	0.192
454.600	453.500	62.000	87.200	0.192
454.600	453.700	61.800	87.200	0.192
454.600	453.800	60.600	87.100	0.192
454.600	453.900	59.700	87.100	0.192
454.600	454.100	59.100	87.100	0.192
454.600	454.400	58.600	87.000	0.192
454.600	454.500	58.100	87.000	0.191
454.600	454.500	57.900	86.900	0.191
454.600	454.500	58.800	86.900	0.191
454.600	454.500	60.600	86.800	0.191
454.600	454.500	63.000	86.800	0.191
454.600	454.500	65.700	86.800	0.191
454.600	454.600	67.400	86.700	0.191
454.600	454.600	68.300	86.700	0.191
454.600	454.600	69.600	86.600	0.191
454.600	454.600	73.800	86.600	0.190
454.600	454.600	80.000	86.500	0.190
454.600	454.600	86.400	86.600	0.190
454.600	454.600	90.800	86.600	0.190
454.600	454.600	93.400	86.500	0.190
454.600	454.600	94.700	86.500	0.190
454.600	454.600	95.900	86.500	0.190
454.600	454.600	97.000	86.500	0.190
454.600	454.600	98.100	86.400	0.190
454.600	454.600	99.400	86.400	0.190
454.600	454.600	101.300	86.400	0.190
454.600	454.600	103.800	86.300	0.190
454.600	454.600	106.100	86.300	0.190
454.600	454.600	108.000	86.300	0.190
454.600	454.600	109.600	86.200	0.190
454.600	454.600	111.100	86.200	0.190
454.600	454.600	112.200	86.200	0.190
454.600	454.600	112.500	86.100	0.190
454.600	454.600	112.500	86.100	0.189
454.600	454.600	112.700	86.100	0.189
454.600	454.600	112.900	86.000	0.189
454.600	454.600	112.600	86.000	0.189
454.600	454.600	112.300	86.000	0.189
454.600	454.600	111.700	85.900	0.189
454.600	454.600	110.500	85.900	0.189
454.600	454.600	108.900	85.800	0.189
454.600	454.600	106.100	85.800	0.189
454.600	454.600	102.100	85.700	0.189
454.600	454.600	96.800	85.700	0.188
454.600	454.600	90.400	85.600	0.188
454.600	454.600	86.600	85.600	0.188
454.600	454.600	86.700	85.600	0.188
454.600	454.600	87.100	85.500	0.188
454.600	454.600	86.800	85.500	0.188
454.600	454.600	85.100	85.400	0.188
454.600	454.600	82.700	85.400	0.188
454.600	454.600	80.800	85.300	0.188
454.600	454.600	79.300	85.200	0.188
454.600	454.600	78.500	85.200	0.187
454.600	454.600	77.900	85.100	0.187
454.600	454.600	77.700	85.100	0.187
454.600	454.600	77.700	85.000	0.187
454.600	454.600	77.700	85.000	0.187
454.600	454.600	77.100	84.900	0.187
454.600	454.600	76.600	84.900	0.187
454.600	454.600	76.400	84.800	0.187
454.600	454.600	76.200	84.800	0.186
454.600	454.600	75.900	84.700	0.186
454.600	454.600	75.700	84.700	0.186
454.600	454.600	75.400	84.600	0.186
454.600	454.600	74.600	84.600	0.186
454.600	454.600	74.200	84.500	0.186
454.600	454.600	74.000	84.500	0.186
454.600	454.600	73.500	84.400	0.186
454.600	454.600	73.000	84.400	0.186
454.600	454.600	72.500	84.300	0.186
454.600	454.600	72.300	84.300	0.185
454.600	454.600	72.000	84.200	0.185
454.600	454.600	71.400	84.200	0.185
454.600	454.600	70.700	84.200	0.185
454.600	454.600	70.400	84.100	0.185
454.600	454.600	70.100	84.100	0.185
454.600	454.600	69.900	84.000	0.185
454.600	454.600	69.600	84.000	0.185
454.600	454.600	69.200	84.000	0.185
454.600	454.600	69.300	83.900	0.185
454.600	454.600	68.900	83.900	0.185
454.600	454.600	68.500	83.900	0.184
454.600	454.600	68.200	83.800	0.184
454.600	454.600	68.100	83.800	0.184
454.600	454.600	67.800	83.800	0.184
454.600	454.600	67.400	83.700	0.184
454.600	454.600	67.500	83.700	0.184
454.600	454.600	67.800	83.700	0.184
454.600	454.600	67.600	83.600	0.184
454.600	454.600	66.600	83.600	0.184
454.600	454.600	66.100	83.600	0.184
454.600	454.600	66.000	83.500	0.184
454.600	454.600	65.300	83.500	0.184
454.600	454.600	64.700	83.500	0.184
454.600	454.600	64.500	83.500	0.184
454.600	454.600	65.800	83.400	0.184
454.600	454.600	68.300	83.400	0.184
454.600	454.600	71.000	83.400	0.183
454.600	454.600	73.100	83.400	0.183
454.600	454.600	74.100	83.400	0.183
454.600	454.600	74.900	83.400	0.183
454.600	454.600	76.900	83.300	0.183
454.600	454.600	81.700	83.400	0.183
454.600	454.600	88.200	83.400	0.183
454.600	454.600	93.200	83.200	0.183
454.600	454.600	96.100	83.200	0.183
454.600	454.600	98.100	83.200	0.183
454.600	454.600	99.800	83.100	0.183
454.600	454.600	101.800	83.100	0.183
454.600	454.600	103.500	83.000	0.183
454.600	454.600	105.000	83.000	0.183
454.600	454.600	106.700	83.000	0.183
454.600	454.600	108.400	82.900	0.182
454.600	454.600	109.900	82.900	0.182
454.600	454.600	111.300	82.800	0.182
454.600	454.600	113.000	82.800	0.182
454.600	454.600	114.400	82.800	0.182
454.600	454.600	115.300	82.700	0.182
454.600	454.600	115.600	82.700	0.182
454.600	454.600	116.100	82.700	0.182
454.600	454.600	116.500	82.600	0.182
454.600	454.600	116.400	82.600	0.182
454.600	454.600	116.200	82.600	0.182
454.600	454.600	115.700	82.600	0.182
454.600	454.600	114.800	82.500	0.182
454.600	454.600	113.400	82.500	0.182
454.600	454.600	111.400	82.500	0.181
454.600	454.600	108.600	82.500	0.181
454.600	454.600	104.000	82.500	0.181
454.600	454.600	97.900	82.500	0.181
454.600	454.600	91.900	82.500	0.181
454.600	454.600	88.900	82.400	0.181
454.600	454.600	88.500	82.400	0.181
454.600	454.600	87.700	82.400	0.181
454.600	454.600	86.000	82.300	0.181
454.600	454.600	84.500	82.300	0.181
454.600	454.600	83.200	82.300	0.181
454.600	454.600	82.700	82.200	0.181
454.600	454.600	82.200	82.200	0.181
454.600	454.600	81.300	82.200	0.181
454.600	454.600	80.700	82.200	0.181
454.600	454.600	80.200	82.100	0.181
454.600	454.600	79.700	82.100	0.181
454.600	454.600	78.900	82.100	0.181
454.600	454.600	78.600	82.000	0.180
454.600	454.600	78.200	82.000	0.180
454.600	454.600	77.500	82.000	0.180
454.600	454.600	77.000	82.000	0.180
454.600	454.600	76.600	81.900	0.180
454.600	454.600	75.800	81.900	0.180
454.600	454.600	75.000	81.900	0.180
454.600	454.600	74.800	81.900	0.180
447.400	454.600	74.300	81.900	0.180
438.000	454.500	73.500	81.800	0.180
429.900	454.400	73.100	81.800	0.180
419.300	454.300	72.600	81.800	0.180
408.200	454.100	71.900	81.800	0.180
400.100	453.900	71.400	81.800	0.180
392.000	453.700	70.900	81.800	0.180
381.300	453.400	70.100	81.800	0.180
371.900	453.100	69.700	81.800	0.180
364.900	452.800	69.500	81.800	0.181
356.600	452.400	68.700	81.700	0.181
346.600	452.000	68.000	81.700	0.181
338.600	451.600	67.600	81.700	0.181
331.900	451.200	67.400	81.700	0.181
324.000	450.700	67.100	81.700	0.181
314.900	450.200	66.900	81.700	0.181
307.900	449.700	66.400	81.700	0.182
301.800	449.100	66.000	81.700	0.182
294.700	448.500	65.700	81.700	0.182
286.700	447.900	65.200	81.700	0.182
279.800	447.300	64.700	81.700	0.183
274.400	446.600	64.500	81.700	0.183
268.300	446.000	64.400	81.700	0.183
261.200	445.300	64.400	81.600	0.183
254.300	444.500	64.600	81.600	0.184
248.900	443.800	64.900	81.600	0.184
243.700	443.000	64.300	81.600	0.184
238.000	442.200	63.600	81.600	0.185
232.100	441.400	63.300	81.600	0.185
226.000	440.600	63.200	81.600	0.185
220.300	439.800	63.100	81.600	0.186
215.200	438.900	62.700	81.600	0.186
210.800	438.000	63.500	81.600	0.186
205.700	437.100	66.200	81.700	0.187
204.400	436.200	68.900	81.700	0.187
198.600	435.300	71.400	81.700	0.188
190.000	434.300	73.300	81.700	0.188
185.900	433.300	74.300	81.700	0.189
185.700	432.400	76.400	81.800	0.189
180.200	431.400	82.100	81.800	0.190
178.200	429.300	88.500	81.200	0.189
177.400	428.200	93.200	81.200	0.190
176.100	427.200	96.400	81.100	0.190
173.700	426.100	98.600	81.100	0.190
172.700	425.000	100.600	81.000	0.191
170.500	424.000	102.600	81.000	0.191
169.700	422.900	104.300	81.000	0.191
169.100	421.800	105.300	80.900	0.192
167.600	420.700	106.700	80.900	0.192
166.300	419.600	108.600	80.900	0.193
165.400	418.500	110.300	80.900	0.193
165.200	417.400	112.300	80.900	0.194
164.100	416.300	114.000	80.900	0.194
163.200	415.200	115.200	80.900	0.195
162.600	414.100	116.300	80.900	0.195
162.100	413.000	116.700	81.000	0.196
161.500	411.900	117.300	81.100	0.197
160.800	410.800	117.300	81.200	0.198
159.800	409.700	117.400	81.300	0.198
159.000	408.600	117.600	81.400	0.199
158.400	407.400	117.000	81.500	0.200
158.400	406.300	116.100	81.600	0.201
158.400	405.200	114.900	81.700	0.202
157.600	404.100	112.800	81.800	0.203
156.400	402.900	109.500	82.000	0.203
155.100	401.800	104.700	82.000	0.204
153.600	400.700	98.500	82.100	0.205
151.800	399.500	92.500	82.200	0.206
150.200	398.400	89.400	82.200	0.206
149.200	397.200	89.000	82.300	0.207
148.400	396.000	88.400	82.300	0.208
147.500	394.900	87.200	82.300	0.209
146.200	393.700	85.600	82.400	0.209
145.300	392.500	84.400	82.400	0.210
144.300	391.400	83.300	82.500	0.211
143.400	390.200	82.000	82.500	0.211
142.300	389.000	81.400	82.500	0.212
141.300	387.800	80.900	82.600	0.213
140.300	386.600	80.300	82.600	0.214
139.300	385.400	79.600	82.600	0.214
138.300	384.200	79.600	82.600	0.215
137.200	383.000	79.100	82.700	0.216
136.200	381.800	78.600	82.700	0.217
135.300	380.600	78.300	82.700	0.217
134.300	379.400	78.100	82.800	0.218
133.300	378.200	77.700	82.800	0.219
132.300	377.000	77.200	82.800	0.220
131.300	375.700	76.900	82.900	0.221
130.300	374.500	76.000	82.900	0.221
129.200	373.300	75.400	83.000	0.222
128.200	372.000	75.100	83.000	0.223
127.100	370.800	74.900	83.000	0.224
126.200	369.600	74.400	83.100	0.225
125.100	368.300	74.000	83.100	0.226
124.100	367.100	73.200	83.100	0.226
123.200	365.800	72.700	83.200	0.227
122.200	364.500	72.400	83.200	0.228
121.200	363.300	71.700	83.200	0.229
120.200	362.000	71.100	83.300	0.230
119.200	360.700	71.000	83.300	0.231
118.300	359.500	70.600	83.300	0.232
117.400	358.200	70.300	83.400	0.233
116.500	356.900	70.200	83.400	0.234
115.600	355.600	70.200	83.400	0.235
114.900	354.300	69.800	83.500	0.236
114.000	353.000	69.400	83.500	0.237
113.100	351.800	68.900	83.500	0.237
112.300	350.500	68.500	83.600	0.238
111.500	349.200	68.000	83.600	0.239
110.700	347.900	67.900	83.600	0.240
109.800	346.500	68.200	83.600	0.241
109.100	345.200	68.200	83.700	0.242
108.300	343.900	68.300	83.700	0.243
107.400	342.600	68.600	83.700	0.244
106.700	341.300	67.900	83.700	0.245
105.900	340.000	67.200	83.800	0.246
105.200	338.700	67.000	83.800	0.247
104.500	337.300	66.600	83.800	0.249
103.800	336.000	66.500	83.900	0.250
103.100	334.700	67.200	83.900	0.251
102.300	333.300	69.600	83.900	0.252
101.800	332.000	72.500	84.000	0.253
101.300	330.700	75.900	84.000	0.254
100.900	329.300	78.000	84.100	0.255
100.300	328.000	79.200	84.100	0.256
99.800	326.600	81.100	84.100	0.258
100.100	325.300	85.000	84.200	0.259
101.000	323.900	90.500	84.200	0.260
102.000	322.600	95.500	84.300	0.261
103.200	321.300	99.300	84.300	0.262
104.300	320.000	102.100	84.300	0.264
105.500	318.600	104.200	84.400	0.265
107.400	317.300	106.500	84.400	0.266
110.500	316.000	108.600	84.400	0.267
114.200	314.700	109.800	84.500	0.268
117.100	313.400	111.100	84.500	0.270
120.300	312.200	112.900	84.600	0.271
123.300	310.900	114.900	84.600	0.272
126.600	309.700	116.500	84.700	0.273
128.700	308.400	117.700	84.700	0.275
130.200	307.200	118.800	84.700	0.276
131.800	306.000	119.600	84.800	0.277
132.600	304.800	120.300	84.800	0.278
132.700	303.600	120.600	84.800	0.279
132.700	302.300	120.800	84.800	0.281
132.600	301.100	120.700	84.900	0.282
132.400	299.900	120.600	84.900	0.283
131.700	298.700	119.800	84.900	0.284
131.300	297.500	119.100	85.000	0.286
130.600	296.200	117.700	85.000	0.287
129.400	295.000	115.200	85.000	0.288
127.600	293.800	111.600	85.000	0.289
124.600	292.500	106.600	85.000	0.291
119.800	291.200	100.500	85.000	0.292
113.800	289.900	94.500	85.000	0.293
111.100	288.600	91.900	85.000	0.294
110.200	287.300	91.400	85.000	0.296
108.800	286.000	90.200	85.000	0.297
108.700	284.700	88.500	85.000	0.299
109.300	283.400	86.500	85.000	0.300
110.600	282.100	85.200	85.000	0.301
111.600	280.800	84.000	85.000	0.303
112.300	279.500	83.100	85.100	0.304
112.400	278.200	82.400	85.100	0.306
112.000	276.900	81.800	85.100	0.307
111.400	275.600	81.200	85.100	0.309
110.300	274.300	80.700	85.100	0.310
109.000	273.000	80.000	85.100	0.312
107.700	271.700	79.300	85.100	0.313
106.400	270.400	78.700	85.100	0.315
105.300	269.000	78.200	85.100	0.316
104.100	267.700	77.800	85.100	0.318
103.200	266.400	77.100	85.100	0.320
102.300	265.100	76.300	85.100	0.321
101.500	263.700	75.800	85.100	0.323
100.600	262.400	75.200	85.100	0.324
99.700	261.000	74.900	85.100	0.326
98.700	259.700	74.300	85.100	0.328
97.900	258.300	73.600	85.100	0.330
97.000	257.000	73.100	85.100	0.331
96.000	255.600	72.300	85.100	0.333
95.200	254.300	71.900	85.100	0.335
94.500	252.900	71.300	85.100	0.337
93.500	251.500	70.800	85.100	0.338
92.700	250.200	70.400	85.100	0.340
91.800	248.800	69.800	85.100	0.342
90.900	247.400	69.100	85.100	0.344
90.100	246.000	68.400	85.100	0.346
89.300	244.600	68.300	85.100	0.348
96.300	243.300	68.100	85.100	0.350
105.100	242.000	67.800	85.100	0.352
107.100	240.600	67.300	85.100	0.354
107.800	239.300	67.000	85.100	0.355
109.600	238.000	66.800	85.100	0.357
109.000	236.700	66.000	85.100	0.359
107.100	235.400	65.600	85.000	0.361
105.800	234.100	65.300	85.000	0.363
104.500	232.700	65.100	85.000	0.365
103.700	231.400	65.400	85.000	0.367
